strategy,alpha,seed,vdf_delay,use_vdf,num_epochs,total_slots,runtime_seconds,adversarial_reward,slot_gain,fork_rate,reorg_rate,missed_slots,forks,reorgs,total_blocks,canonical_adversarial_fraction
honest_baseline,0.3,1,0,False,15,480,1.2911952499998733,0.2668269230769231,-0.033173076923076916,0.0,0.0,0,0,0,480,0.2708333333333333
honest_baseline,0.3,1,32,True,15,480,1.3000999579999188,0.31490384615384615,0.014903846153846156,0.0,0.0,0,0,0,480,0.3125
honest_baseline,0.3,2,0,False,15,480,1.3148997919997782,0.30528846153846156,0.005288461538461575,0.0,0.0,0,0,0,480,0.30416666666666664
honest_baseline,0.3,2,32,True,15,480,1.3189590830006637,0.2620192307692308,-0.03798076923076921,0.0,0.0,0,0,0,480,0.26666666666666666
honest_baseline,0.3,3,0,False,15,480,1.3094537500001024,0.32211538461538464,0.022115384615384648,0.0,0.0,0,0,0,480,0.31875
honest_baseline,0.3,3,32,True,15,480,1.29827275000207,0.25961538461538464,-0.04038461538461535,0.0,0.0,0,0,0,480,0.26458333333333334
honest_baseline,0.35,1,0,False,15,480,1.305966666997847,0.3245192307692308,-0.025480769230769196,0.0,0.0,0,0,0,480,0.32916666666666666
honest_baseline,0.35,1,32,True,15,480,1.3000289170013275,0.3485576923076923,-0.0014423076923076872,0.0,0.0,0,0,0,480,0.35
honest_baseline,0.35,2,0,False,15,480,1.2890604579988576,0.35096153846153844,0.0009615384615384581,0.0,0.0,0,0,0,480,0.35208333333333336
honest_baseline,0.35,2,32,True,15,480,1.2891002920005121,0.31971153846153844,-0.030288461538461542,0.0,0.0,0,0,0,480,0.325
honest_baseline,0.35,3,0,False,15,480,1.281047040996782,0.3870192307692308,0.037019230769230804,0.0,0.0,0,0,0,480,0.38333333333333336
honest_baseline,0.35,3,32,True,15,480,1.2913402919984946,0.30288461538461536,-0.047115384615384615,0.0,0.0,0,0,0,480,0.3104166666666667
honest_baseline,0.4,1,0,False,15,480,1.2928806250019989,0.3629807692307692,-0.037019230769230804,0.0,0.0,0,0,0,480,0.3625
honest_baseline,0.4,1,32,True,15,480,1.3096177500010526,0.4110576923076923,0.011057692307692268,0.0,0.0,0,0,0,480,0.4041666666666667
honest_baseline,0.4,2,0,False,15,480,1.319120791999012,0.3870192307692308,-0.01298076923076924,0.0,0.0,0,0,0,480,0.38333333333333336
honest_baseline,0.4,2,32,True,15,480,1.3434517079986108,0.3870192307692308,-0.01298076923076924,0.0,0.0,0,0,0,480,0.38333333333333336
honest_baseline,0.4,3,0,False,15,480,1.29749370799982,0.4326923076923077,0.03269230769230769,0.0,0.0,0,0,0,480,0.42291666666666666
honest_baseline,0.4,3,32,True,15,480,1.3150017499974638,0.3557692307692308,-0.04423076923076924,0.0,0.0,0,0,0,480,0.35625
honest_baseline,0.45,1,0,False,15,480,1.2925070829987817,0.4254807692307692,-0.024519230769230793,0.0,0.0,0,0,0,480,0.42291666666666666
honest_baseline,0.45,1,32,True,15,480,1.2913315420009894,0.46634615384615385,0.016346153846153844,0.0,0.0,0,0,0,480,0.4583333333333333
honest_baseline,0.45,2,0,False,15,480,1.2898971249996976,0.4375,-0.012500000000000011,0.0,0.0,0,0,0,480,0.43333333333333335
honest_baseline,0.45,2,32,True,15,480,1.284196125001472,0.43509615384615385,-0.014903846153846156,0.0,0.0,0,0,0,480,0.43125
honest_baseline,0.45,3,0,False,15,480,1.273315124999499,0.4735576923076923,0.02355769230769228,0.0,0.0,0,0,0,480,0.46458333333333335
honest_baseline,0.45,3,32,True,15,480,1.3040945829998236,0.4014423076923077,-0.0485576923076923,0.0,0.0,0,0,0,480,0.40208333333333335
